"24","2012-01-24 01:07:00","-","7","2012-01-24 08:07:00","","","","","PUNCHED IN"
"18","2012-01-24 01:09:00","-","7","2012-01-24 08:09:00","","","","","PUNCHED IN"
"19","2012-01-24 01:10:00","-","7","2012-01-24 08:10:00","","","","","PUNCHED IN"
"3","2012-01-24 01:11:00","-","7","2012-01-24 08:11:00","","","","","PUNCHED IN"
"19","2012-01-24 01:11:00","-","7","2012-01-24 08:11:00","","","","","PUNCHED IN"
"14","2012-01-24 01:13:00","-","7","2012-01-24 08:13:00","","","","","PUNCHED IN"
"16","2012-01-24 01:18:00","-","7","2012-01-24 08:18:00","","","","","PUNCHED IN"
"10","2012-01-24 01:19:00","-","7","2012-01-24 08:19:00","","","","","PUNCHED IN"
"34","2012-01-24 01:32:00","-","7","2012-01-24 08:32:00","","","","","PUNCHED IN"
"41","2012-01-24 01:34:00","-","7","2012-01-24 08:34:00","","","","","PUNCHED IN"
"45","2012-01-24 01:41:00","-","7","2012-01-24 08:41:00","","","","","PUNCHED IN"
"17","2012-01-24 01:53:00","-","7","2012-01-24 08:53:00","","","","","PUNCHED IN"
"39","2012-01-24 02:15:00","-","7","2012-01-24 09:15:00","","","","","PUNCHED IN"
"18","2012-01-24 10:24:00","-","7","2012-01-24 17:24:00","","","","","PUNCHED IN"
"19","2012-01-24 10:59:00","-","7","2012-01-24 17:59:00","","","","","PUNCHED IN"
"17","2012-01-24 11:01:00","-","7","2012-01-24 18:01:00","","","","","PUNCHED IN"
"11","2012-01-25 00:58:00","-","7","2012-01-25 07:58:00","","","","","PUNCHED IN"
"4","2012-01-25 00:59:00","-","7","2012-01-25 07:59:00","2012-01-02 10:08:00","-","7","2012-01-02 17:08:00","PUNCHED OUT"
"27","2012-01-25 01:02:00","-","7","2012-01-25 08:02:00","","","","","PUNCHED IN"
"18","2012-01-25 01:02:00","-","7","2012-01-25 08:02:00","","","","","PUNCHED IN"
"16","2012-01-25 01:10:00","-","7","2012-01-25 08:10:00","","","","","PUNCHED IN"
"7","2012-01-25 01:10:00","-","7","2012-01-25 08:10:00","","","","","PUNCHED IN"
"24","2012-01-25 01:11:00","-","7","2012-01-25 08:11:00","","","","","PUNCHED IN"
"19","2012-01-25 01:19:00","-","7","2012-01-25 08:19:00","","","","","PUNCHED IN"
"19","2012-01-25 01:19:00","-","7","2012-01-25 08:19:00","","","","","PUNCHED IN"
"26","2012-01-25 01:24:00","-","7","2012-01-25 08:24:00","","","","","PUNCHED IN"
"16","2012-01-25 01:27:00","-","7","2012-01-25 08:27:00","","","","","PUNCHED IN"
"44","2012-01-25 01:31:00","-","7","2012-01-25 08:31:00","","","","","PUNCHED IN"
"34","2012-01-25 01:34:00","-","7","2012-01-25 08:34:00","","","","","PUNCHED IN"
"10","2012-01-25 01:35:00","-","7","2012-01-25 08:35:00","","","","","PUNCHED IN"
"37","2012-01-25 01:39:00","-","7","2012-01-25 08:39:00","","","","","PUNCHED IN"
"17","2012-01-25 01:42:00","-","7","2012-01-25 08:42:00","","","","","PUNCHED IN"
"39","2012-01-25 01:46:00","-","7","2012-01-25 08:46:00","","","","","PUNCHED IN"
"25","2012-01-25 01:50:00","-","7","2012-01-25 08:50:00","","","","","PUNCHED IN"
"41","2012-01-25 01:52:00","-","7","2012-01-25 08:52:00","","","","","PUNCHED IN"
"45","2012-01-25 01:54:00","-","7","2012-01-25 08:54:00","","","","","PUNCHED IN"
"3","2012-01-25 01:59:00","-","7","2012-01-25 08:59:00","","","","","PUNCHED IN"
