"3","2012-01-07 01:57:00","-","7","2012-01-07 08:57:00","","","","","PUNCHED IN"
"44","2012-01-07 01:57:00","-","7","2012-01-07 08:57:00","","","","","PUNCHED IN"
"3","2012-01-07 06:24:00","-","7","2012-01-07 13:24:00","","","","","PUNCHED IN"
"44","2012-01-09 00:50:00","-","7","2012-01-09 07:50:00","","","","","PUNCHED IN"
"24","2012-01-09 01:00:00","-","7","2012-01-09 08:00:00","","","","","PUNCHED IN"
"37","2012-01-09 01:02:00","-","7","2012-01-09 08:02:00","","","","","PUNCHED IN"
"4","2012-01-09 01:07:00","-","7","2012-01-09 08:07:00","2012-01-02 10:08:00","-","7","2012-01-02 17:08:00","PUNCHED OUT"
"11","2012-01-09 01:11:00","-","7","2012-01-09 08:11:00","","","","","PUNCHED IN"
"16","2012-01-09 01:12:00","-","7","2012-01-09 08:12:00","","","","","PUNCHED IN"
"17","2012-01-09 01:13:00","-","7","2012-01-09 08:13:00","","","","","PUNCHED IN"
"41","2012-01-09 01:18:00","-","7","2012-01-09 08:18:00","","","","","PUNCHED IN"
"19","2012-01-09 01:23:00","-","7","2012-01-09 08:23:00","","","","","PUNCHED IN"
"18","2012-01-09 01:23:00","-","7","2012-01-09 08:23:00","","","","","PUNCHED IN"
"27","2012-01-09 01:23:00","-","7","2012-01-09 08:23:00","","","","","PUNCHED IN"
"26","2012-01-09 01:24:00","-","7","2012-01-09 08:24:00","","","","","PUNCHED IN"
"7","2012-01-09 01:26:00","-","7","2012-01-09 08:26:00","","","","","PUNCHED IN"
"16","2012-01-09 01:27:00","-","7","2012-01-09 08:27:00","","","","","PUNCHED IN"
"34","2012-01-09 01:28:00","-","7","2012-01-09 08:28:00","","","","","PUNCHED IN"
"3","2012-01-09 01:31:00","-","7","2012-01-09 08:31:00","","","","","PUNCHED IN"
"39","2012-01-09 01:43:00","-","7","2012-01-09 08:43:00","","","","","PUNCHED IN"
"10","2012-01-09 01:53:00","-","7","2012-01-09 08:53:00","","","","","PUNCHED IN"
"34","2012-01-09 01:55:00","-","7","2012-01-09 08:55:00","","","","","PUNCHED IN"
"34","2012-01-09 02:12:00","-","7","2012-01-09 09:12:00","","","","","PUNCHED IN"
"18","2012-01-09 10:02:00","-","7","2012-01-09 17:02:00","","","","","PUNCHED IN"
"16","2012-01-09 10:09:00","-","7","2012-01-09 17:09:00","","","","","PUNCHED IN"
"3","2012-01-10 00:31:00","-","7","2012-01-10 07:31:00","","","","","PUNCHED IN"
"44","2012-01-10 01:05:00","-","7","2012-01-10 08:05:00","","","","","PUNCHED IN"
"16","2012-01-10 01:07:00","-","7","2012-01-10 08:07:00","","","","","PUNCHED IN"
"24","2012-01-10 01:13:00","-","7","2012-01-10 08:13:00","","","","","PUNCHED IN"
"16","2012-01-10 01:22:00","-","7","2012-01-10 08:22:00","","","","","PUNCHED IN"
"18","2012-01-10 01:22:00","-","7","2012-01-10 08:22:00","","","","","PUNCHED IN"
"27","2012-01-10 01:22:00","-","7","2012-01-10 08:22:00","","","","","PUNCHED IN"
"26","2012-01-10 01:24:00","-","7","2012-01-10 08:24:00","","","","","PUNCHED IN"
"34","2012-01-10 01:25:00","-","7","2012-01-10 08:25:00","","","","","PUNCHED IN"
"10","2012-01-10 01:30:00","-","7","2012-01-10 08:30:00","","","","","PUNCHED IN"
"19","2012-01-10 01:30:00","-","7","2012-01-10 08:30:00","","","","","PUNCHED IN"
"7","2012-01-10 01:33:00","-","7","2012-01-10 08:33:00","","","","","PUNCHED IN"
"17","2012-01-10 01:34:00","-","7","2012-01-10 08:34:00","","","","","PUNCHED IN"
"34","2012-01-10 01:39:00","-","7","2012-01-10 08:39:00","","","","","PUNCHED IN"
"45","2012-01-10 01:41:00","-","7","2012-01-10 08:41:00","","","","","PUNCHED IN"
"39","2012-01-10 01:46:00","-","7","2012-01-10 08:46:00","","","","","PUNCHED IN"
"4","2012-01-10 01:50:00","-","7","2012-01-10 08:50:00","2012-01-02 10:08:00","-","7","2012-01-02 17:08:00","PUNCHED OUT"
"41","2012-01-10 02:15:00","-","7","2012-01-10 09:15:00","","","","","PUNCHED IN"
"3","2012-01-11 00:21:00","-","7","2012-01-11 07:21:00","","","","","PUNCHED IN"
"44","2012-01-11 00:45:00","-","7","2012-01-11 07:45:00","","","","","PUNCHED IN"
"24","2012-01-11 01:00:00","-","7","2012-01-11 08:00:00","","","","","PUNCHED IN"
"7","2012-01-11 01:03:00","-","7","2012-01-11 08:03:00","","","","","PUNCHED IN"
"41","2012-01-11 01:05:00","-","7","2012-01-11 08:05:00","","","","","PUNCHED IN"
"4","2012-01-11 01:09:00","-","7","2012-01-11 08:09:00","2012-01-02 10:08:00","-","7","2012-01-02 17:08:00","PUNCHED OUT"
"26","2012-01-11 01:10:00","-","7","2012-01-11 08:10:00","","","","","PUNCHED IN"
"16","2012-01-11 01:10:00","-","7","2012-01-11 08:10:00","","","","","PUNCHED IN"
"19","2012-01-11 01:12:00","-","7","2012-01-11 08:12:00","","","","","PUNCHED IN"
"14","2012-01-11 01:18:00","-","7","2012-01-11 08:18:00","","","","","PUNCHED IN"
"14","2012-01-11 01:18:00","-","7","2012-01-11 08:18:00","","","","","PUNCHED IN"
"14","2012-01-11 01:18:00","-","7","2012-01-11 08:18:00","","","","","PUNCHED IN"
"14","2012-01-11 01:19:00","-","7","2012-01-11 08:19:00","","","","","PUNCHED IN"
