"8","2012-09-21 01:17:00","-","7","2012-09-21 08:17:00","","","","","PUNCHED IN"
"33","2012-09-21 01:17:00","-","7","2012-09-21 08:17:00","","","","","PUNCHED IN"
"79","2012-09-21 01:21:00","-","7","2012-09-21 08:21:00","","","","","PUNCHED IN"
"73","2012-09-21 01:22:00","-","7","2012-09-21 08:22:00","","","","","PUNCHED IN"
"78","2012-09-21 01:36:00","-","7","2012-09-21 08:36:00","","","","","PUNCHED IN"
"39","2012-09-21 01:38:00","-","7","2012-09-21 08:38:00","","","","","PUNCHED IN"
"64","2012-09-21 01:40:00","-","7","2012-09-21 08:40:00","","","","","PUNCHED IN"
"2","2012-09-21 01:41:00","-","7","2012-09-21 08:41:00","","","","","PUNCHED IN"
"80","2012-09-21 01:55:00","-","7","2012-09-21 08:55:00","","","","","PUNCHED IN"
"15","2012-09-21 01:56:00","-","7","2012-09-21 08:56:00","","","","","PUNCHED IN"
"32","2012-09-21 02:04:00","-","7","2012-09-21 09:04:00","","","","","PUNCHED IN"
"49","2012-09-21 03:14:00","-","7","2012-09-21 10:14:00","","","","","PUNCHED IN"
"74","2012-09-21 09:58:00","-","7","2012-09-21 16:58:00","","","","","PUNCHED IN"
"28","2012-09-23 23:54:00","-","7","2012-09-24 06:54:00","","","","","PUNCHED IN"
"74","2012-09-23 23:54:00","-","7","2012-09-24 06:54:00","","","","","PUNCHED IN"
"3","2012-09-24 00:36:00","-","7","2012-09-24 07:36:00","","","","","PUNCHED IN"
"61","2012-09-24 00:36:00","-","7","2012-09-24 07:36:00","","","","","PUNCHED IN"
"6","2012-09-24 00:45:00","-","7","2012-09-24 07:45:00","","","","","PUNCHED IN"
"60","2012-09-24 00:46:00","-","7","2012-09-24 07:46:00","","","","","PUNCHED IN"
"77","2012-09-24 00:51:00","-","7","2012-09-24 07:51:00","","","","","PUNCHED IN"
"72","2012-09-24 00:51:00","-","7","2012-09-24 07:51:00","","","","","PUNCHED IN"
"2","2012-09-24 00:55:00","-","7","2012-09-24 07:55:00","","","","","PUNCHED IN"
"79","2012-09-24 00:58:00","-","7","2012-09-24 07:58:00","","","","","PUNCHED IN"
"34","2012-09-24 01:00:00","-","7","2012-09-24 08:00:00","","","","","PUNCHED IN"
"43","2012-09-24 01:03:00","-","7","2012-09-24 08:03:00","2012-09-01 07:22:00","-","7","2012-09-01 14:22:00","PUNCHED OUT"
"53","2012-09-24 01:08:00","-","7","2012-09-24 08:08:00","","","","","PUNCHED IN"
"54","2012-09-24 01:11:00","-","7","2012-09-24 08:11:00","","","","","PUNCHED IN"
"73","2012-09-24 01:11:00","-","7","2012-09-24 08:11:00","","","","","PUNCHED IN"
"40","2012-09-24 01:12:00","-","7","2012-09-24 08:12:00","","","","","PUNCHED IN"
