"61","2012-09-12 00:35:00","-","7","2012-09-12 07:35:00","","","","","PUNCHED IN"
"34","2012-09-12 00:46:00","-","7","2012-09-12 07:46:00","","","","","PUNCHED IN"
"74","2012-09-12 00:49:00","-","7","2012-09-12 07:49:00","","","","","PUNCHED IN"
"33","2012-09-12 00:50:00","-","7","2012-09-12 07:50:00","","","","","PUNCHED IN"
"60","2012-09-12 00:54:00","-","7","2012-09-12 07:54:00","","","","","PUNCHED IN"
"77","2012-09-12 00:56:00","-","7","2012-09-12 07:56:00","","","","","PUNCHED IN"
"80","2012-09-12 01:00:00","-","7","2012-09-12 08:00:00","","","","","PUNCHED IN"
"84","2012-09-12 01:01:00","-","7","2012-09-12 08:01:00","","","","","PUNCHED IN"
"15","2012-09-12 01:06:00","-","7","2012-09-12 08:06:00","","","","","PUNCHED IN"
"27","2012-09-12 01:12:00","-","7","2012-09-12 08:12:00","","","","","PUNCHED IN"
"72","2012-09-12 01:13:00","-","7","2012-09-12 08:13:00","","","","","PUNCHED IN"
"58","2012-09-12 01:13:00","-","7","2012-09-12 08:13:00","","","","","PUNCHED IN"
"26","2012-09-12 01:13:00","-","7","2012-09-12 08:13:00","","","","","PUNCHED IN"
"73","2012-09-12 01:14:00","-","7","2012-09-12 08:14:00","","","","","PUNCHED IN"
"8","2012-09-12 01:15:00","-","7","2012-09-12 08:15:00","","","","","PUNCHED IN"
"2","2012-09-12 01:15:00","-","7","2012-09-12 08:15:00","","","","","PUNCHED IN"
"53","2012-09-12 01:17:00","-","7","2012-09-12 08:17:00","","","","","PUNCHED IN"
"40","2012-09-12 01:18:00","-","7","2012-09-12 08:18:00","","","","","PUNCHED IN"
"79","2012-09-12 01:19:00","-","7","2012-09-12 08:19:00","","","","","PUNCHED IN"
"78","2012-09-12 01:20:00","-","7","2012-09-12 08:20:00","","","","","PUNCHED IN"
"78","2012-09-12 01:21:00","-","7","2012-09-12 08:21:00","","","","","PUNCHED IN"
"54","2012-09-12 01:23:00","-","7","2012-09-12 08:23:00","","","","","PUNCHED IN"
"76","2012-09-12 01:23:00","-","7","2012-09-12 08:23:00","","","","","PUNCHED IN"
"64","2012-09-12 01:24:00","-","7","2012-09-12 08:24:00","","","","","PUNCHED IN"
"39","2012-09-12 01:25:00","-","7","2012-09-12 08:25:00","","","","","PUNCHED IN"
"9","2012-09-12 01:25:00","-","7","2012-09-12 08:25:00","","","","","PUNCHED IN"
"62","2012-09-12 01:34:00","-","7","2012-09-12 08:34:00","","","","","PUNCHED IN"
"82","2012-09-12 01:36:00","-","7","2012-09-12 08:36:00","","","","","PUNCHED IN"
"85","2012-09-12 01:40:00","-","7","2012-09-12 08:40:00","","","","","PUNCHED IN"
"49","2012-09-12 01:40:00","-","7","2012-09-12 08:40:00","","","","","PUNCHED IN"
"48","2012-09-12 01:45:00","-","7","2012-09-12 08:45:00","","","","","PUNCHED IN"
"22","2012-09-12 01:48:00","-","7","2012-09-12 08:48:00","","","","","PUNCHED IN"
"34","2012-09-13 00:38:00","-","7","2012-09-13 07:38:00","","","","","PUNCHED IN"
"64","2012-09-13 00:55:00","-","7","2012-09-13 07:55:00","","","","","PUNCHED IN"
"60","2012-09-13 00:59:00","-","7","2012-09-13 07:59:00","","","","","PUNCHED IN"
"9","2012-09-13 00:59:00","-","7","2012-09-13 07:59:00","","","","","PUNCHED IN"
"79","2012-09-13 01:04:00","-","7","2012-09-13 08:04:00","","","","","PUNCHED IN"
"28","2012-09-13 01:05:00","-","7","2012-09-13 08:05:00","","","","","PUNCHED IN"
"72","2012-09-13 01:09:00","-","7","2012-09-13 08:09:00","","","","","PUNCHED IN"
"53","2012-09-13 01:10:00","-","7","2012-09-13 08:10:00","","","","","PUNCHED IN"
"73","2012-09-13 01:12:00","-","7","2012-09-13 08:12:00","","","","","PUNCHED IN"
"78","2012-09-13 01:13:00","-","7","2012-09-13 08:13:00","","","","","PUNCHED IN"
"74","2012-09-13 01:14:00","-","7","2012-09-13 08:14:00","","","","","PUNCHED IN"
"58","2012-09-13 01:15:00","-","7","2012-09-13 08:15:00","","","","","PUNCHED IN"
"26","2012-09-13 01:15:00","-","7","2012-09-13 08:15:00","","","","","PUNCHED IN"
"40","2012-09-13 01:21:00","-","7","2012-09-13 08:21:00","","","","","PUNCHED IN"
"8","2012-09-13 01:22:00","-","7","2012-09-13 08:22:00","","","","","PUNCHED IN"
"54","2012-09-13 01:25:00","-","7","2012-09-13 08:25:00","","","","","PUNCHED IN"
"49","2012-09-13 01:30:00","-","7","2012-09-13 08:30:00","","","","","PUNCHED IN"
"39","2012-09-13 01:31:00","-","7","2012-09-13 08:31:00","","","","","PUNCHED IN"
"80","2012-09-13 01:34:00","-","7","2012-09-13 08:34:00","","","","","PUNCHED IN"
"22","2012-09-13 01:35:00","-","7","2012-09-13 08:35:00","","","","","PUNCHED IN"
"85","2012-09-13 01:37:00","-","7","2012-09-13 08:37:00","","","","","PUNCHED IN"
"62","2012-09-13 01:40:00","-","7","2012-09-13 08:40:00","","","","","PUNCHED IN"
"2","2012-09-13 02:15:00","-","7","2012-09-13 09:15:00","","","","","PUNCHED IN"
"43","2012-09-14 00:26:00","-","7","2012-09-14 07:26:00","2012-09-01 07:22:00","-","7","2012-09-01 14:22:00","PUNCHED OUT"
"61","2012-09-14 00:49:00","-","7","2012-09-14 07:49:00","","","","","PUNCHED IN"
"74","2012-09-14 00:50:00","-","7","2012-09-14 07:50:00","","","","","PUNCHED IN"
"34","2012-09-14 00:51:00","-","7","2012-09-14 07:51:00","","","","","PUNCHED IN"
"60","2012-09-14 00:55:00","-","7","2012-09-14 07:55:00","","","","","PUNCHED IN"
"3","2012-09-14 00:57:00","-","7","2012-09-14 07:57:00","","","","","PUNCHED IN"
"53","2012-09-14 01:04:00","-","7","2012-09-14 08:04:00","","","","","PUNCHED IN"
"54","2012-09-14 01:16:00","-","7","2012-09-14 08:16:00","","","","","PUNCHED IN"
"63","2012-09-14 01:16:00","-","7","2012-09-14 08:16:00","","","","","PUNCHED IN"
"58","2012-09-14 01:17:00","-","7","2012-09-14 08:17:00","","","","","PUNCHED IN"
"26","2012-09-14 01:17:00","-","7","2012-09-14 08:17:00","","","","","PUNCHED IN"
"26","2012-09-14 01:19:00","-","7","2012-09-14 08:19:00","","","","","PUNCHED IN"
"40","2012-09-14 01:19:00","-","7","2012-09-14 08:19:00","","","","","PUNCHED IN"
"8","2012-09-14 01:20:00","-","7","2012-09-14 08:20:00","","","","","PUNCHED IN"
