"3","2012-09-26 00:34:00","-","7","2012-09-26 07:34:00","","","","","PUNCHED IN"
"61","2012-09-26 00:38:00","-","7","2012-09-26 07:38:00","","","","","PUNCHED IN"
"53","2012-09-26 00:43:00","-","7","2012-09-26 07:43:00","","","","","PUNCHED IN"
"34","2012-09-26 00:50:00","-","7","2012-09-26 07:50:00","","","","","PUNCHED IN"
"43","2012-09-26 00:51:00","-","7","2012-09-26 07:51:00","2012-09-01 07:22:00","-","7","2012-09-01 14:22:00","PUNCHED OUT"
"74","2012-09-26 00:51:00","-","7","2012-09-26 07:51:00","","","","","PUNCHED IN"
"27","2012-09-26 01:00:00","-","7","2012-09-26 08:00:00","","","","","PUNCHED IN"
"60","2012-09-26 01:02:00","-","7","2012-09-26 08:02:00","","","","","PUNCHED IN"
"72","2012-09-26 01:04:00","-","7","2012-09-26 08:04:00","","","","","PUNCHED IN"
"54","2012-09-26 01:10:00","-","7","2012-09-26 08:10:00","","","","","PUNCHED IN"
"8","2012-09-26 01:11:00","-","7","2012-09-26 08:11:00","","","","","PUNCHED IN"
"84","2012-09-26 01:12:00","-","7","2012-09-26 08:12:00","","","","","PUNCHED IN"
"73","2012-09-26 01:12:00","-","7","2012-09-26 08:12:00","","","","","PUNCHED IN"
"26","2012-09-26 01:14:00","-","7","2012-09-26 08:14:00","","","","","PUNCHED IN"
"58","2012-09-26 01:14:00","-","7","2012-09-26 08:14:00","","","","","PUNCHED IN"
"33","2012-09-26 01:21:00","-","7","2012-09-26 08:21:00","","","","","PUNCHED IN"
"85","2012-09-26 01:26:00","-","7","2012-09-26 08:26:00","","","","","PUNCHED IN"
"9","2012-09-26 01:27:00","-","7","2012-09-26 08:27:00","","","","","PUNCHED IN"
"15","2012-09-26 01:30:00","-","7","2012-09-26 08:30:00","","","","","PUNCHED IN"
"15","2012-09-26 01:31:00","-","7","2012-09-26 08:31:00","","","","","PUNCHED IN"
"80","2012-09-26 01:39:00","-","7","2012-09-26 08:39:00","","","","","PUNCHED IN"
"49","2012-09-26 01:39:00","-","7","2012-09-26 08:39:00","","","","","PUNCHED IN"
"39","2012-09-26 01:41:00","-","7","2012-09-26 08:41:00","","","","","PUNCHED IN"
"78","2012-09-26 01:50:00","-","7","2012-09-26 08:50:00","","","","","PUNCHED IN"
"2","2012-09-26 01:58:00","-","7","2012-09-26 08:58:00","","","","","PUNCHED IN"
"22","2012-09-26 02:47:00","-","7","2012-09-26 09:47:00","","","","","PUNCHED IN"
"74","2012-09-27 00:35:00","-","7","2012-09-27 07:35:00","","","","","PUNCHED IN"
"3","2012-09-27 00:35:00","-","7","2012-09-27 07:35:00","","","","","PUNCHED IN"
"61","2012-09-27 00:44:00","-","7","2012-09-27 07:44:00","","","","","PUNCHED IN"
"27","2012-09-27 00:50:00","-","7","2012-09-27 07:50:00","","","","","PUNCHED IN"
"60","2012-09-27 00:58:00","-","7","2012-09-27 07:58:00","","","","","PUNCHED IN"
"34","2012-09-27 00:59:00","-","7","2012-09-27 07:59:00","","","","","PUNCHED IN"
"28","2012-09-27 01:01:00","-","7","2012-09-27 08:01:00","","","","","PUNCHED IN"
"9","2012-09-27 01:01:00","-","7","2012-09-27 08:01:00","","","","","PUNCHED IN"
"53","2012-09-28 01:22:00","-","7","2012-09-28 08:22:00","","","","","PUNCHED IN"
"2","2012-09-28 01:24:00","-","7","2012-09-28 08:24:00","","","","","PUNCHED IN"
"64","2012-09-28 01:27:00","-","7","2012-09-28 08:27:00","","","","","PUNCHED IN"
"78","2012-09-28 01:27:00","-","7","2012-09-28 08:27:00","","","","","PUNCHED IN"
"82","2012-09-28 01:32:00","-","7","2012-09-28 08:32:00","","","","","PUNCHED IN"
"85","2012-09-28 01:33:00","-","7","2012-09-28 08:33:00","","","","","PUNCHED IN"
"22","2012-09-28 01:44:00","-","7","2012-09-28 08:44:00","","","","","PUNCHED IN"
"77","2012-09-28 01:59:00","-","7","2012-09-28 08:59:00","","","","","PUNCHED IN"
"32","2012-09-28 02:02:00","-","7","2012-09-28 09:02:00","","","","","PUNCHED IN"
"62","2012-09-28 02:02:00","-","7","2012-09-28 09:02:00","","","","","PUNCHED IN"
"27","2012-09-28 06:05:00","-","7","2012-09-28 13:05:00","","","","","PUNCHED IN"
